date,open,high,low,close,adjusted close,volume,totalAssets,yield,trailingAnnualDividendYield,trailingAnnualDividendRate,trailingPE,fiftyTwoWeekHigh,fiftyTwoWeekLow,regularMarketVolume,averageVolume,averageDailyVolume10Day,threeYearAverageReturn,fiveYearAverageReturn,twoHundredDayAverage,fiftyDayAverage
1994-05-17,44.5625,45.1875,44.5,45.1875,27.357133865356445,470200,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-05-18,45.21875,45.6875,45.015625,45.515625,27.5557861328125,824800,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-05-19,45.421875,45.859375,45.421875,45.734375,27.6882266998291,531000,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-05-20,45.65625,45.6875,45.5,45.5625,27.58415031433105,370400,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-05-23,45.515625,45.53125,45.34375,45.484375,27.53687858581543,262700,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-05-24,45.609375,45.84375,45.609375,45.671875,27.650394439697266,549600,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-05-25,45.5,45.828125,45.34375,45.796875,27.72606468200684,738200,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-05-26,45.78125,45.9375,45.734375,45.828125,27.74498176574707,369600,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-05-27,45.75,45.875,45.671875,45.875,27.773366928100586,162000,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-05-31,45.734375,45.90625,45.65625,45.8125,27.73553466796875,160000,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-06-01,45.703125,46.015625,45.5625,46.015625,27.858495712280273,200500,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-06-02,46.046875,46.046875,45.890625,45.96875,27.83011817932129,55100,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-06-03,46.0,46.390625,45.859375,46.234375,27.990915298461914,550400,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-06-06,46.328125,46.46875,46.1875,46.21875,27.981475830078125,99300,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-06-07,46.140625,46.21875,46.03125,46.15625,27.94363212585449,120600,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-06-08,46.265625,46.265625,45.78125,45.78125,27.71660423278809,131900,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-06-09,45.984375,46.03125,45.890625,46.03125,27.867950439453125,80500,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-06-10,46.078125,46.203125,46.078125,46.109375,27.91525840759277,83100,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-06-13,46.046875,46.1875,46.03125,46.171875,27.95308494567871,109700,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-06-14,46.3125,46.546875,46.3125,46.53125,28.17066192626953,161000,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-06-15,46.546875,46.5625,46.3125,46.34375,28.057144165039066,142800,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-06-16,46.34375,46.46875,46.296875,46.4375,28.113901138305664,44000,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-06-17,46.15625,46.203125,45.8125,45.875,27.95699119567871,403800,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-06-20,45.546875,45.625,45.4375,45.484375,27.71893310546875,137400,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-06-21,45.453125,45.453125,44.90625,45.09375,27.480884552001953,139200,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-06-22,45.21875,45.421875,45.171875,45.265625,27.58561897277832,279900,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-06-23,45.34375,45.40625,44.9375,45.0,27.42373085021973,922500,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-06-24,44.78125,44.78125,44.0,44.0625,26.85241508483887,353800,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-06-27,44.234375,44.828125,44.015625,44.828125,27.319000244140625,371200,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-06-28,44.84375,44.84375,44.25,44.609375,27.18568420410156,5382300,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-06-29,44.671875,45.015625,44.625,44.75,27.271394729614254,311800,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-06-30,44.828125,44.84375,44.3125,44.46875,27.09997940063477,271900,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-07-01,44.6875,44.6875,44.375,44.5625,27.157115936279297,406900,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-07-05,44.65625,44.859375,44.515625,44.796875,27.299957275390625,112000,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-07-06,44.625,44.8125,44.46875,44.734375,27.26186180114746,174800,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-07-07,44.734375,44.921875,44.6875,44.921875,27.37614631652832,66700,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-07-08,44.640625,44.984375,44.625,44.90625,27.366609573364254,148400,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-07-11,44.9375,45.015625,44.53125,44.75,27.271394729614254,124000,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-07-12,44.765625,44.828125,44.515625,44.8125,27.30946922302246,257300,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-07-13,44.828125,45.03125,44.828125,44.890625,27.357097625732425,532700,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-07-14,45.109375,45.46875,45.078125,45.375,27.652273178100586,494200,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-07-15,45.34375,45.484375,45.328125,45.390625,27.66179084777832,49100,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-07-18,45.390625,45.578125,45.390625,45.46875,27.709407806396484,72300,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-07-19,45.546875,45.5625,45.375,45.375,27.652273178100586,609500,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-07-20,45.40625,45.40625,45.0625,45.171875,27.52848052978516,185300,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-07-21,45.171875,45.296875,45.078125,45.265625,27.58561897277832,86300,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-07-22,45.375,45.40625,45.25,45.34375,27.63323211669922,151600,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-07-25,45.359375,45.453125,45.3125,45.40625,27.67132377624512,120900,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-07-26,45.390625,45.421875,45.3125,45.359375,27.642751693725586,489600,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-07-27,45.359375,45.359375,45.171875,45.359375,27.642751693725586,83200,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-07-28,45.359375,45.578125,45.359375,45.453125,27.69988250732422,828200,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-07-29,45.765625,46.046875,45.75,45.90625,27.976030349731445,459100,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-08-01,45.9375,46.15625,45.890625,46.125,28.10932922363281,486300,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-08-02,46.28125,46.375,46.03125,46.1875,28.147422790527344,505500,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-08-03,46.171875,46.234375,46.09375,46.203125,28.15694999694824,144100,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-08-04,46.171875,46.21875,45.921875,45.9375,27.99507141113281,231700,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-08-05,45.703125,45.84375,45.65625,45.78125,27.89984130859375,138400,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-08-08,45.828125,45.9375,45.78125,45.890625,27.966516494750977,328600,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-08-09,45.71875,45.96875,45.71875,45.96875,28.014108657836914,105900,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-08-10,46.0,46.1875,45.9375,46.140625,28.118852615356445,840300,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-08-11,46.03125,46.234375,45.734375,45.96875,28.014108657836914,876200,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-08-12,46.046875,46.34375,46.046875,46.328125,28.23312187194824,184100,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-08-15,46.375,46.484375,46.3125,46.3125,28.22360420227051,325900,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-08-16,46.34375,46.6875,46.15625,46.640625,28.423566818237305,1089500,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-08-17,46.703125,46.734375,46.578125,46.609375,28.40451240539551,133700,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-08-18,46.453125,46.5625,46.40625,46.453125,28.309295654296875,620000,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-08-19,46.46875,46.515625,46.3125,46.421875,28.290241241455078,103200,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-08-22,46.4375,46.4375,46.28125,46.375,28.261682510375977,79700,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-08-23,46.578125,46.859375,46.515625,46.640625,28.423566818237305,268600,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-08-24,46.6875,47.140625,46.671875,47.140625,28.72826957702637,254700,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-08-25,47.09375,47.203125,46.890625,47.015625,28.65209770202637,147400,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-08-26,47.125,47.78125,47.125,47.6875,29.06154441833496,339500,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-08-29,47.8125,47.984375,47.640625,47.65625,29.04250526428223,350300,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-08-30,47.640625,47.859375,47.578125,47.78125,29.11869239807129,36000,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-08-31,47.703125,47.890625,47.59375,47.65625,29.04250526428223,356200,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-09-01,47.5,47.53125,47.328125,47.5,28.947280883789066,294600,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-09-02,47.71875,47.71875,47.21875,47.296875,28.8234920501709,99600,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-09-06,47.265625,47.359375,47.125,47.3125,28.8330135345459,229800,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-09-07,47.421875,47.421875,47.21875,47.265625,28.80445098876953,27900,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-09-08,47.359375,47.5625,47.34375,47.5,28.947280883789066,284800,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-09-09,47.03125,47.125,46.8125,47.0,28.642578125,488400,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-09-12,47.0,47.0625,46.78125,46.859375,28.5568790435791,129400,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-09-13,46.953125,47.125,46.859375,47.0,28.642578125,389200,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-09-14,46.84375,47.109375,46.84375,47.046875,28.671152114868164,423500,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-09-15,47.171875,47.640625,47.171875,47.640625,29.03299331665039,779800,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-09-16,47.0,47.140625,46.84375,47.015625,28.82636070251465,571300,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-09-19,47.125,47.328125,47.015625,47.0625,28.8551082611084,167300,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-09-20,46.8125,46.859375,46.171875,46.171875,28.309030532836914,355600,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-09-21,46.3125,46.3125,45.734375,46.171875,28.309030532836914,397500,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-09-22,46.28125,46.28125,46.015625,46.0625,28.24199295043945,266400,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-09-23,46.078125,46.171875,45.828125,45.90625,28.146188735961914,176600,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-09-26,46.078125,46.171875,45.984375,46.140625,28.28987121582031,223000,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-09-27,46.140625,46.265625,46.0,46.109375,28.270715713500977,479500,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-09-28,46.359375,46.53125,46.328125,46.46875,28.49106216430664,324000,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-09-29,46.46875,46.46875,46.09375,46.234375,28.347341537475586,195900,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-09-30,46.21875,46.4375,46.171875,46.171875,28.309030532836914,5200,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-10-03,46.203125,46.25,45.984375,46.0625,28.24199295043945,72600,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-10-04,46.296875,46.296875,45.34375,45.375,27.82045555114746,84200,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-10-05,45.296875,45.390625,45.0,45.390625,27.83003234863281,461900,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-10-06,45.421875,45.453125,45.171875,45.25,27.74379730224609,345200,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-10-07,45.25,45.578125,45.203125,45.453125,27.86835861206055,188700,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-10-10,45.65625,46.015625,45.640625,45.9375,28.165340423583984,213600,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-10-11,46.140625,46.75,46.140625,46.625,28.586854934692386,461400,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-10-12,46.6875,46.75,46.578125,46.6875,28.625185012817386,162400,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-10-13,47.21875,47.328125,46.796875,46.84375,28.72099494934082,1564500,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-10-14,47.0,47.0625,46.6875,47.046875,28.845537185668945,72800,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-10-17,47.0,47.0625,46.90625,46.953125,28.788047790527344,282300,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-10-18,46.90625,46.90625,46.6875,46.84375,28.72099494934082,132100,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-10-19,46.671875,47.234375,46.65625,47.0625,28.8551082611084,136700,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-10-20,47.0625,47.0625,46.609375,46.75,28.663503646850586,290300,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-10-21,46.625,46.6875,46.359375,46.5625,28.54852104187012,87800,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-10-24,46.578125,46.765625,46.15625,46.171875,28.309030532836914,149600,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-10-25,46.015625,46.3125,46.0,46.21875,28.33777618408203,91800,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-10-26,46.390625,46.4375,46.171875,46.390625,28.44316291809082,201000,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-10-27,46.5625,46.671875,46.453125,46.671875,28.61560249328613,210300,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-10-28,46.765625,47.703125,46.765625,47.65625,29.21914291381836,192100,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-10-31,47.546875,47.59375,47.46875,47.484375,29.1137638092041,36300,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-11-01,47.28125,47.28125,46.9375,46.953125,28.788047790527344,435200,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-11-02,46.8125,47.234375,46.6875,46.6875,28.625185012817386,115600,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-11-03,46.84375,47.015625,46.78125,46.9375,28.77845764160156,87000,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-11-04,47.15625,47.15625,46.328125,46.328125,28.40483665466309,124400,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-11-07,46.4375,46.59375,46.3125,46.46875,28.49106216430664,115000,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
1994-11-08,46.625,46.984375,46.546875,46.828125,28.71140480041504,308300,374031319040,0.012999999000000002,0.012446026,5.563,3.0813003,447.11,319.8,92673933,60670736,46772316,0.18580000000000002,0.17469999,413.43503,437.09705
